time,open,high,low,close,Volume,Volume MA
1602950400,11335,11352.5,11302,11338.5,76622073,162426224.4
1602964800,11338.5,11364,11322,11364,61414891,145647355.75
1602979200,11364,11406.5,11347,11368,87311258,142629525
1602993600,11368,11479,11368,11455,137448180,144614724.05
1603008000,11455,11476,11407.5,11422.5,64632640,144140712.15
1603022400,11422.5,11496,11415.5,11452,97553122,144934534.65
1603036800,11452,11475,11436,11438,51109987,137076450.3
1603051200,11438,11509,11420,11507,77197015,130730899.2
1603065600,11507,11560,11417,11420.5,144985788,123797879.25
1603080000,11420.5,11466.5,11417,11461.5,59219083,116450092.75
1603094400,11461.5,11560,11447.5,11483,127582851,118853597.2
1603108800,11483,11835,11473,11815.5,538642356,123844107.2
1603123200,11815.5,11830,11664.5,11684,220808382,122227298.85
1603137600,11684,11777,11669.5,11752,116718811,121037662.3
1603152000,11752,11760,11675.5,11742,97805890,121244605.5
1603166400,11742,11859.5,11719,11740,206049361,127613321.15
1603180800,11740,11937,11707,11780,422771792,144608972.05
1603195200,11780,11981,11768,11930.5,392683177,161152824.5
1603209600,11930.5,12059,11886,11927.5,349138954,175646013.3
1603224000,11927.5,11967,11845,11914.5,185948854,175782223.25
1603238400,11914.5,12245.5,11895,12208.5,411047004,192503469.8
1603252800,12208.5,12323,12103,12206,328427359,205854093.2
1603267200,12206,12377.5,12129,12344.5,302127762,216594918.4
1603281600,12344.5,12976,12277.5,12754.5,976407667,258542892.75
1603296000,12754.5,12917.5,12630,12702,513150490,280968785.25
1603310400,12702,13239,12701.5,12814,886780077,320430133
1603324800,12814,12951,12665.5,12742.5,307309527,333240110
1603339200,12742.5,12837.5,12687.5,12770,174829010,338121709.75
1603353600,12770,13029,12712,12975,359059128,348825376.75
1603368000,12975,12990.5,12810,12942.5,320846287,361906736.95
1603382400,12942.5,13155,12928.5,13082,362319294,373643559.1
1603396800,13082,13219,12945,12990.5,452634631,369343172.85
1603411200,12990.5,13018,12856,12981.5,214720540,369038780.75
1603425600,12981.5,13006,12876.5,12899.5,182414898,372323585.1
1603440000,12899.5,13042.5,12862.5,12981.5,166904972,375778539.2
1603454400,12981.5,13026,12911.5,12938,143272182,372639680.25
1603468800,12938,12963.5,12727.5,12919,327851904,367893685.85
1603483200,12919,12981.5,12890,12941,114044621,353961758.05
1603497600,12941,13020,12888,12983,113314611,342170540.9
1603512000,12983,13012,12930,12939.5,79464898,336846343.1
1603526400,12939.5,13016,12921,13006.5,90493277,320818656.75
1603540800,13006.5,13186,12950,13123.5,322084540,320501515.8
1603555200,13123.5,13166.5,13040,13132.5,176097862,314200020.8
1603569600,13132.5,13145,13052.5,13129.5,121859418,271472608.35
1603584000,13129.5,13377,13086.5,13317,281758444,259903006.05
1603598400,13317,13358,12855,13039.5,395383658,235333185.1
1603612800,13039.5,13044,12905,12965,209965759,230465996.7
1603627200,12965,13021.5,12948,12959.5,118928752,227670983.8
1603641600,12959.5,13053.5,12922,13052,118841963,215660125.55
1603656000,13052,13061,12995.5,13038,71588834,203197252.9
1603670400,13038,13135,12981.5,13098,141895681,192176072.25
1603684800,13098,13151.5,13044,13047,130249208,176056801.1
1603699200,13047,13194.5,12924.5,13154,238862447,177263896.45
1603713600,13154,13270,12895,12993.5,468124086,191549355.85
1603728000,12993.5,13041,12776,13007.5,488009556,207604585.05
1603742400,13007.5,13092.5,12996,13069,143664991,207624225.5
1603756800,13069,13134,13060,13091.5,146775759,198570418.25
1603771200,13091.5,13172.5,13071,13155,127219370,199229155.7
1603785600,13155,13570,13097,13458.5,494655992,218296224.75
1603800000,13458.5,13648,13343,13616,493410250,238993492.35
1603814400,13616,13769,13525.5,13664,515020136,260219835.3
1603828800,13664,13801.5,13589,13642.5,351822765,261706746.55
1603843200,13642.5,13854.5,13612.5,13787,341844901,269994098.5
1603857600,13787,13823,13550,13666,310885919,279445423.55
1603872000,13666,13710,13304,13322,540915008,292403251.75
1603886400,13322,13363.5,12905.5,13217.5,830712578,314169697.75
1603900800,13217.5,13250,13015,13166,371741240,322258471.8
1603915200,13166,13304,13115.5,13268,194088508,326016459.6
1603929600,13268,13305,13176.5,13280,181578244,329153273.65
1603944000,13280,13327.5,13133.5,13145,225641606,336855912.25
1603958400,13145,13208,13055.5,13067.5,311945633,345358409.85
1603972800,13067.5,13482,12983,13438.5,551496548,366420776.85
1603987200,13438.5,13638,13406,13497,431047741,376030041.55
1604001600,13497,13543.5,13409,13461.5,258400711,365543872.8
1604016000,13461.5,13675,13347.5,13439,360819105,359184350.25
1604030400,13439,13495.5,13119.5,13224,473286317,375665416.55
1604044800,13224,13378,13151.5,13358.5,335246186,385088937.9
1604059200,13358.5,13560,13240,13560,303304260,393893182.4
1604073600,13560,13589,13479.5,13538.5,163342501,377327507.85
1604088000,13538.5,13674,13485,13557.5,248091001,365061545.4
1604102400,13557.5,13735.5,13421,13494,318673390,355244208.1
1604116800,13494,13613.5,13461.5,13583.5,141430462,344724592.95
1604131200,13583.5,14135,13583,13949.5,740567631,364660729.45
1604145600,13949.5,13955,13744,13853.5,256408474,361936857.2
1604160000,13853.5,13877,13692,13786,163383955,343060304.55
1604174400,13786,13895,13757,13802.5,152408064,309145078.85
1604188800,13802.5,13903,13647,13698,223849998,301750516.75
1604203200,13698,13818.5,13622.5,13807,130954139,298593798.3
1604217600,13807,13818.5,13664.5,13708,133459748,296187873.5
1604232000,13708,13866.5,13677,13812,164227117,293117149.05
1604246400,13812,13833,13767.5,13792.5,97653694,282402552.1
1604260800,13792.5,13866.5,13637,13756.5,172666555,263461052.45
1604275200,13756.5,13840,13646.5,13695,247632480,254290289.4
1604289600,13695,13765,13646,13740.5,164248221,249582664.9
1604304000,13740.5,13741,13325,13413,488831466,255983282.95
1604318400,13413,13527.5,13212.5,13497,452624343,254950184.25
1604332800,13497,13560.5,13460,13560,145456463,245460698.1
1604347200,13560,13711,13543,13566,241434784,242367224.3
1604361600,13566,13650.5,13333,13401.5,348271082,251613653.35
1604376000,13401.5,13450,13288,13439.5,240068089,251212507.75
1604390400,13439.5,13594.5,13412,13528,263758005,248466738.5
1604404800,13528,13813,13480,13708.5,344964487,258643439.75
1604419200,13708.5,13778,13685,13724,112414868,227235801.6
1604433600,13724,14077,13647,14034,363727310,232601743.4
1604448000,14034,14051,13700,13910,478005570,248332824.15
1604462400,13910,13928.5,13533.5,13599.5,336615863,257543214.1
1604476800,13599.5,13749,13583,13723,225231928,257612310.6
1604491200,13723,13925,13701,13919.5,273460332,264737620.25
1604505600,13919.5,14279,13894,14120.5,539868507,285058058.2
1604520000,14120.5,14247,13959,14151.5,276659318,290679668.25
1604534400,14151.5,14387,14114,14320,266022276,299098097.35
1604548800,14320,14525.5,14244.5,14498,299150899,305422314.55
1604563200,14498,14753.5,14383,14725.5,459499366,316015658.85
1604577600,14725.5,15180,14627.5,15110.5,753950247,345500760.15
1604592000,15110.5,15336.5,14812.5,15122.5,719238847,357021129.2
1604606400,15122.5,15791.5,15040.5,15605,682859833,368532903.7
1604620800,15605,15979,15410,15457.5,872984375,404909299.3
1604635200,15457.5,15805,15446.5,15757.5,341353051,409905212.65
1604649600,15757.5,15766.5,15321,15605.5,554396288,420211472.95
1604664000,15605.5,15730.5,15350,15436.5,506443418,433530239.4
1604678400,15436.5,15582.5,15420.5,15458.5,199699693,430327323.8
1604692800,15458.5,15694.5,15200.5,15608.5,352621043,430710151.6
1604707200,15608.5,15780,15532.5,15577.5,235707274,436874771.9
1604721600,15577.5,15647,15463,15481.5,138156171,425596214.95
1604736000,15481.5,15608,15439.5,15542.5,151113323,409251602.6
1604750400,15542.5,15581.5,15203.5,15357.5,422846530,413563135.95
1604764800,15357.5,15426.5,14586.5,14679,1016802521,453141665.6
1604779200,14679,14933,14366.5,14838,628036803,470870489.15
1604793600,14838,15128,14738,14982.5,251152173,456434672.45
1604808000,14982.5,15089,14930,14950,175405180,451371965.55
1604822400,14950,15196.5,14930,15182.5,196408347,447891269.1
1604836800,15182.5,15443,15134,15362,283392395,447103343.9
1604851200,15362,15670,15294,15360.5,358506111,442053681.15
1604865600,15360.5,15535,15276,15499,190449339,413878635.75
1604880000,15499,15621.5,15408,15452,179011704,386867278.6
1604894400,15452,15508,15303.5,15326.5,195361314,362492352.65
1604908800,15326.5,15875.5,15177,15834,410884586,339387363.2
1604923200,15834,15837,14960.5,15022.5,931592958,368899358.55
1604937600,15022.5,15466,14843,15374,421281355,362243611.9
1604952000,15374,15511,15240,15342.5,239055498,348874215.9
1604966400,15342.5,15433,15210,15354.5,187774939,348277978.2
1604980800,15354.5,15460.5,15252,15302,203975034,340845677.75
1604995200,15302,15490,15187,15298.5,286288844,343374756.25
1605009600,15298.5,15416,15079.5,15184,382008199,355567357.65
1605024000,15184,15352,15120,15313,182767429,357150062.95
1605038400,15313,15408,15289,15309.5,112186590,341617065.95
1605052800,15309.5,15530.5,15288.5,15424,223774141,301965646.95
1605067200,15424,15459.5,15338.5,15417.5,116982512,276412932.4
1605081600,15417.5,15703.5,15391.5,15602,277470304,277728838.95
1605096000,15602,15737,15562,15693.5,231492590,280533209.45
1605110400,15693.5,16067,15663,15835,463292272,293877405.7
1605124800,15835,15915.5,15600.5,15719,246432472,292029409.55
1605139200,15719,15738,15460,15663,226796438,285443925.9
1605153600,15663,15957,15635,15890.5,184170842,285130001.05
1605168000,15890.5,16195,15642,15790,629798337,307669332.7
1605182400,15790,16179.5,15776.5,16161.5,449849778,320393755.9
1605196800,16161.5,16229,15902,16089,393328355,319515944.35
1605211200,16089,16368.5,16056.5,16316,346053178,290238955.35
1605225600,16316,16499,16284,16453.5,306500525,284499913.85
1605240000,16453.5,16478,16212.5,16272,301371336,287615705.75
1605254400,16272,16385,16091.5,16237,322834823,294368699.95
1605268800,16237,16323.5,16094,16118,242031298,296271513.15
1605283200,16118,16310,15965.5,16300,278561688,295885155.35
1605297600,16300,16375,16201,16340,127755300,283172510.4
1605312000,16340,16340,16164.5,16198.5,151553770,281611827.45
1605326400,16198.5,16211,16030,16095.5,193180059,285661500.9
1605340800,16095.5,16128,15736,15932,395197590,294232673.35
1605355200,15932,16059,15845,15960,174253605,297096228
1605369600,15960,16030.5,15718,15899,257430564,296094241
1605384000,15899,16149.5,15875.5,16083,123862597,290712741.35
1605398400,16083,16114.5,15885,15935,168397164,275967985.95
1605412800,15935,16100.5,15902,16038.5,106115717,268952148.2
1605427200,16038.5,16169.5,15960,15973.5,211980780,268211365.3
1605441600,15973.5,16125,15952,16041,164049920,267205319.2
1605456000,16041,16076.5,15853.5,15875,197484540,245589629.35
1605470400,15875,16015,15795,15973,160895635,231141922.2
1605484800,15973,16050,15889.5,16017,148854398,218918224.35
1605499200,16017,16300,15998,16263.5,234134585,213322294.7
1605513600,16263.5,16404,16200.5,16250.5,230778996,209536218.25
1605528000,16250.5,16478,16250.5,16462,246696029,206802452.9
1605542400,16462,16863,16449.5,16798.5,549935141,218157468.8
1605556800,16798.5,16886,16612,16718,305270023,221319405.05
1605571200,16718,16843.5,16547.5,16588.5,256632807,220222961
1605585600,16588.5,16787.5,16532.5,16761,216192963,224644844.15
1605600000,16761,17038,16646,17023.5,347699871,234452149.2
1605614400,17023.5,17384.5,16942,17345,628477535,256217023
1605628800,17345,17890,17274,17706,1107616449,291837965.95
1605643200,17706,17740,17500,17683.5,283929853,297321778.35
1605657600,17683.5,18127,17632.5,18079,372088587,303054679.5
1605672000,18079,18500,17221,18089,1219632697,357843184.5
1605686400,18089,18314.5,17870.5,18270.5,645606385,381703645.55
1605700800,18270.5,18272,17311,17888,796085943,416202156.85
1605715200,17888,18027.5,17582.5,17670.5,461286783,428667457
1605729600,17670.5,17872.5,17518,17788.5,294820969,435206009.45
1605744000,17788.5,18080,17600,17933,284380416,439550803.25
1605758400,17933,17933.5,17615.5,17671,263578400,444684941.5
1605772800,17671,17796.5,17350,17782.5,600142313,467249337.25
1605787200,17782.5,18230.5,17680,18082.5,496456161,480365416.05
1605801600,18082.5,18141,17901,17981,265161538,482084543.15
1605816000,17981,18130.5,17718,17824,256125893,482556036.35
1605830400,17824,18040,17763,17962,256057997,467862179.15
1605844800,17962,18435,17958,18231,547057997,479951577.85
1605859200,18231,18408.5,18120.5,18302.5,401826616,487211268.3
1605873600,18302.5,18770,18180,18689.5,557582667,504280753.5
1605888000,18689.5,18837.5,18451,18644.5,359524654,504871992.65
1605902400,18644.5,18725.5,18520,18672.5,209829696,483939600.7
1605916800,18672.5,18989.5,18643,18675.5,326507538,444884155.15
1605931200,18675.5,18756,18478,18686,234318510,442403588
1605945600,18686,18802.5,18525.5,18555.5,240624761,435830396.7
1605960000,18555.5,18862.5,18283.5,18820,479203162,398808919.95
1605974400,18820,18949,18583,18706,390965928,386076897.1
1605988800,18706,18768,18560,18725,179396843,355242442.1
1606003200,18725,18781.5,18362,18585,321468515,348251528.7
1606017600,18585,18630,18294.5,18524.5,277776705,347399315.5
1606032000,18524.5,18525,17656,17908.5,730390999,369699844.65
1606046400,17908.5,18347,17863,18326.5,296185152,371330182.25
1606060800,18326.5,18650,18293.5,18608,302686678,356457400.5
1606075200,18608,18708.5,18432,18464,257597676,344514476.25
1606089600,18464,18551,18045,18396.5,481609797,355336889.2
1606104000,18396.5,18589,18314,18487.5,227001019,353880645.5
1606118400,18487.5,18785,18487,18602.5,343563442,358255917.75
1606132800,18602.5,18727.5,18265,18305.5,569871446,359396590.2
1606147200,18305.5,18480,18180,18458,344020378,356506278.3
1606161600,18458,18499.5,18288,18393.5,190615435,338157916.7
1606176000,18393.5,18545,18173,18371.5,210529524,330708160.2
1606190400,18371.5,18474,18045,18395,340736319,337253491.35
1606204800,18395,19195,18394,19092,868105231,364333376
1606219200,19092,19435.5,19016.5,19389.5,570255388,381130219.9
1606233600,19389.5,19449,19163.5,19201,349880199,386592991.8
1606248000,19201,19279,18885,19193,428043752,384035021.3
1606262400,19193,19247.5,18752,18835.5,303949063,379684178.05
1606276800,18835.5,19059,18635,19003,297133444,385571008.1
1606291200,19003,19392.5,18990,19319.5,327821752,385888669.95
1606305600,19319.5,19546.5,19114,19146.5,544658253,399232747.35
1606320000,19146.5,19220,18842.5,19001,420082822,383717338.5
1606334400,19001,19120,18490.5,18751,506806932,394248427.5
1606348800,18751,18924.5,17176.5,17926,1054344539,431831320.55
1606363200,17926,18080,17481.5,17647.5,684158703,453159371.9
1606377600,17647.5,17647.5,16318.5,17124.5,1383322543,498245009.2
1606392000,17124.5,17425.5,16744.5,16925,586498212,516219868.85
1606406400,16925,17047.5,16220,16555.5,738497352,535966564.35
1606420800,16555.5,17290.5,16555,17165.5,422725810,528609282.55
1606435200,17165.5,17477,17009.5,17076.5,432550769,533035802.1
1606449600,17076.5,17348,17055,17095.5,234685191,535239289.9
1606464000,17095.5,17189,16614.5,16788.5,672004133,558313020.35
1606478400,16788.5,17072.5,16460,16511.5,504430558,566497732.3
1606492800,16511.5,16870.5,16479,16819.5,265362233,536360582.4
1606507200,16819.5,17153.5,16779,17153,190006238,517348124.9
1606521600,17153,17190,16944,17000,186681140,509188171.95
1606536000,17000,17075,16900,17037,128058973,494188933
1606550400,17037,17260,16898.5,17179.5,241852780,491084118.85
1606564800,17179.5,17545,17084.5,17516.5,283265674,490390730.35
1606579200,17516.5,17848.5,17516.5,17825,320184126,490008849.05
1606593600,17825,17874.5,17633,17736.5,196451195,472598496.15
1606608000,17736.5,17907,17536.5,17896.5,193531812,461270945.65
1606622400,17896.5,17896.5,17699.5,17840.5,149239671,443392582.6
1606636800,17840.5,18244,17822,18102.5,317066750,406528693.15
1606651200,18102.5,18197.5,17925.5,18128,238925383,384267027.15
1606665600,18128,18155,17948,18054,132204321,321711116.05
1606680000,18054,18345,18054,18195,210492675,302910839.2
1606694400,18195,18596,18195,18596,283861612,280179052.2
1606708800,18596,18687,18477,18636.5,202029532,269144238.3
1606723200,18636.5,18694.5,18360,18627,318016526,263417526.15
1606737600,18627,19949,18627,19347,1338303965,318598464.85
1606752000,19347,19620,19061,19278.5,606749770,315335746.7
1606766400,19278.5,19750,19205,19714.5,358721812,308050309.4
1606780800,19714.5,19739.5,19345,19442,289008613,309232628.4
1606795200,19442,19556,19321,19541,230113527,311237992.85
1606809600,19541,19958,19021.5,19442.5,670502718,335429071.75
1606824000,19442.5,19502.5,18140,19295.5,1167324546,387392350.4
1606838400,19295.5,19349,18479,19085,552426564,402921039.6
1606852800,19085,19226.5,18745,18793,255968579,401556184.85
1606867200,18793,18994.5,18460,18619,291088516,400101404.35
1606881600,18619,19155,18334,19141,337843921,407171040.65
1606896000,19141,19351,19009,19138.5,342381365,414613518.3
1606910400,19138.5,19270,18740,18901.5,437909920,429047030.75
1606924800,18901.5,19149.5,18790,19114,177713082,422079347.35
1606939200,19114,19279,19060,19221.5,142825296,417274343
1606953600,19221.5,19310,18956,19102,194145770,420371415.45
1606968000,19102,19270,18880.5,19216.5,233991053,421546334.35
1606982400,19216.5,19477,19165,19431.5,355411030,425123805.25
1606996800,19431.5,19577,19275,19563.5,212625968,425653627.05
1607011200,19563.5,19632,19223.5,19435,276719291,423588765.3
1607025600,19435,19561,19341,19450.5,98324223,361589778.2
1607040000,19450.5,19545,19140,19186.5,165092680,339506923.7
1607054400,19186.5,19375.5,19139.5,19315,143237032,328732684.7
1607068800,19315,19465,18780,18830.5,460449407,337304724.4
1607083200,18830.5,19160.5,18700,18956,472128867,349405491.4
1607097600,18956,19070,18823.5,19049,190708783,325415794.65
1607112000,19049,19049,18559,18658.5,256647590,279881946.85
1607126400,18658.5,18865,18503.5,18813.5,228817316,263701484.45
1607140800,18813.5,18994,18813,18926.5,160943033,258950207.15
1607155200,18926.5,19194.5,18926,19033,187592645,253775413.6
1607169600,19033,19158.5,18970.5,19118,134386579,243602546.5
1607184000,19118,19181.5,19031.5,19120,107538055,231860381
1607198400,19120,19169,18999.5,19155.5,106821892,215305979.6
1607212800,19155.5,19348.5,19147,19198,221513330,217495992
1607227200,19198,19273,19132,19248.5,105951887,215652321.55
1607241600,19248.5,19266.5,18972.5,19104.5,189196422,215404854.15
1607256000,19104.5,19160,18880,19138.5,172265152,212318559.1
1607270400,19138.5,19214.5,19028.5,19159.5,131614866,201128750.9
1607284800,19159.5,19447,19082,19394,227944903,201894697.65
1607299200,19394,19450,19175,19302,182698674,197193666.8
1607313600,19302,19430,19261,19402,131600511,198857481.2
1607328000,19402,19409.5,19120,19125.5,187048906,199955292.5
1607342400,19125.5,19267,19111,19220.5,171845509,201385716.35
1607356800,19220.5,19244,18914,18956,230820878,189904289.9
1607371200,18956,19227,18942.5,19188,134962314,173045962.25
1607385600,19188,19233,19136.5,19166,75537316,167287388.9
1607400000,19166,19303,19106.5,19150.5,143831344,161646576.6
1607414400,19150.5,19169,18691.5,18771.5,402326519,170322036.75
1607428800,18771.5,18974,18613,18816,350285911,179789180.65
1607443200,18816,18929,18759.5,18788,131608804,176989988.6
1607457600,18788,18840,18156.5,18306.5,522648287,196403074
1607472000,18306.5,18385,17942,18285.5,351468566,208599599.55
1607486400,18285.5,18286,17820,17923.5,256667758,216091892.85
1607500800,17923.5,18352,17630,18245,602631359,235147794.3
1607515200,18245,18503.5,18130,18338.5,341340216,246917210.75
1607529600,18338.5,18429.5,18163,18251.5,176103961,246262587.7
1607544000,18251.5,18626.5,18210.5,18533,182917360,246795198.1
1607558400,18533,18539,18282.5,18405,171579533,248793431.45
1607572800,18405,18485.5,18285.5,18336,128742294,243833301
1607587200,18336,18472,18106.5,18192.5,272388019,248317768.25
1607601600,18192.5,18288.5,17925,18135.5,377862282,260630856.8
1607616000,18135.5,18403,18085,18392,165719367,259564379.85
1607630400,18392,18429,18228,18247,133764130,257660310.9
1607644800,18247,18286,17706,17978.5,481918865,270215210.25
1607659200,17978.5,18027,17683,17802.5,244841875,275709188.3
1607673600,17802.5,17980,17563.5,17638,470628467,295463745.85
1607688000,17638,18140,17605.5,18101,335299527,305037155
1607702400,18101,18111.5,17872.5,17970,162900188,293065838.45
1607716800,17970,18176.5,17925,18037.5,173117517,284207418.75
1607731200,18037.5,18385,18020,18282.5,206526293,287953293.2
1607745600,18282.5,18400,18267,18384.5,113790994,267510428.55
1607760000,18384.5,18509,18343,18509,192050520,259539526.25
1607774400,18509,18518.5,18320,18401,151491626,254280719.65
1607788800,18401,18845.5,18373.5,18802.5,267379030,237518103.2
1607803200,18802.5,18950,18743.5,18812.5,187327268,229817455.8
1607817600,18812.5,18869,18730,18793,149438539,228484184.7
1607832000,18793,19332.5,18786,19263.5,318720640,235274348.7
1607846400,19263.5,19370,19194,19332.5,258015278,239596135.95
1607860800,19332.5,19439,19118.5,19224,270518370,246684939.75
1607875200,19224,19395,19174,19199.5,174083468,241769712.2
1607889600,19199.5,19235.5,19000,19172,192702059,232511701.05
1607904000,19172,19346,19007.5,19262,203997910,234425628.2
1607918400,19262,19282,19034.5,19157,186933180,237084080.7
1607932800,19157,19270.5,19060,19111.5,165012684,221238771.65
1607947200,19111.5,19315,19040,19207.5,179041988,217948777.3
1607961600,19207.5,19235,19120,19178,94134122,199124060.05
1607976000,19178,19355,19130,19272,145301496,189624158.5
1607990400,19272,19595,19254,19499.5,319391042,197448701.2
1608004800,19499.5,19508,19055,19199,347777872,206181718.95
1608019200,19199,19357,19071,19304,227004518,207205630.2
1608033600,19304,19574,19259,19425.5,320807788,217556469.9
1608048000,19425.5,19557.5,19347.5,19553,172012782,216554583
1608062400,19553,19558,19361,19439,144813700,216220686.7
1608076800,19439,19498,19291.5,19368.5,152761510,210489810.7
1608091200,19368.5,19464.5,19321,19430.5,95130026,205879948.6
1608105600,19430.5,19924.5,19390,19766,464616190,221638831.15
1608120000,19766,20840,19720,20691,1178941588,264649878.55
1608134400,20691,20916.5,20596,20766.5,369185727,270208401
1608148800,20766.5,21604.5,20759.5,21380,645524323,288958698.65
1608163200,21380,22273.5,21273.5,21796,860586851,323283867.8
1608177600,21796,22531,21766,22494.5,573288208,342313175.25
1608192000,22494.5,23837.5,22335.5,22788.5,1604001732,412313366.35
1608206400,22788.5,23396.5,22616,23355.5,945769661,450255190.4
1608220800,23355.5,23731.5,22410,22897.5,1169174719,500463292.15
1608235200,22897.5,23105.5,22302,22821.5,714657726,527244079.05
1608249600,22821.5,23270,22500,22834.5,390862198,542080482.85
1608264000,22834.5,23185,22802,23108,236902898,546660552.95
1608278400,23108,23312.5,22765,22906.5,392668994,550324450.55
1608292800,22906.5,23113.5,22359,22569.5,459157414,555893427.65
1608307200,22569.5,22839,22495,22756.5,213238923,555205147.9
1608321600,22756.5,23167.5,22683,23134.5,212684506,549798983.8
1608336000,23134.5,23250,22930,23144.5,142302293,548313459.35
1608350400,23144.5,23166,22878,22902,174154034,549780476.05
1608364800,22902,23130.5,22780,22940,209111565,552597978.8
1608379200,22940,23710.5,22940,23604.5,639557340,579819344.5
1608393600,23604.5,24300,23531.5,23851.5,739874729,593582271.45
1608408000,23851.5,24138.5,23770,23874.5,170862011,543178292.6
1608422400,23874.5,23875,23232,23371.5,362682549,542853133.7
1608436800,23371.5,23671,23111,23648.5,243193315,522736583.3
1608451200,23648.5,23810,23400,23577.5,284603447,493937413.1
1608465600,23577.5,23940,23320.5,23915,247467090,477646357.2
1608480000,23915,24030,23675,23969.5,200557766,407474158.9
1608494400,23969.5,24350.5,23140,23491,770741196,398722735.65
1608508800,23491,24060.5,23320.5,23972.5,323853079,356456653.65
1608523200,23972.5,24157.5,23737.5,24016,292521006,335349817.65
1608537600,24016,24108.5,22400,22649,1080814938,369847454.65
1608552000,22649,23190,21800,23104,952684095,405636514.5
1608566400,23104,23318,22664,22819.5,485716525,410288891.05
1608580800,22819.5,23239.5,22730,22741.5,195306355,397096338.1
1608595200,22741.5,22966.5,22491,22854,297656805,401317232.2
1608609600,22854,23070.5,22525,22675,331214757,407243744.75
1608624000,22675,23165,22400,23144,375936169,418925438.55
1608638400,23144,23626,23084,23362,457116024,433073538.05
1608652800,23362,23533.5,23242.5,23417,182469515,431741435.55
1608667200,23417,23865,23295,23835,279573225,413742229.8
1608681600,23835,24070,23585.5,23712,338133142,393655150.45
1608696000,23712,23712,23349,23573.5,387961806,404510140.2
1608710400,23573.5,23735,22810,23079.5,603600534,416556039.45
1608724800,23079.5,24163,22955,23474,909019507,449847349.05
1608739200,23474,23683.5,23353.5,23548,232614300,447247891.7
1608753600,23548,23622.5,22590.5,23241,617629300,465756002.2
1608768000,23241,23260,22680,22883,589686119,485212419.85
1608782400,22883,23216.5,22789,23172,273526600,460351690.05
1608796800,23172,23471.5,23056.5,23220,288417347,458579903.45
1608811200,23220,23438,23029,23234.5,295352747,458721490.5
1608825600,23234.5,23479.5,23120,23302,213735135,415367500.35
1608840000,23302,23795.5,23280.5,23740,261808620,380823726.6
1608854400,23740,23847.5,23452,23485,207024957,366889148.2
1608868800,23485,23700,23460,23667,186471389,366447399.9
1608883200,23667,24737,23612,24610,814295341,392279326.7
1608897600,24610,24682,23765,24019.5,622436235,406840400.6
1608912000,24019.5,24531.5,23981.5,24444,309905938,403538889.05
1608926400,24444,24812,24225.5,24728.5,269521789,394159177.3
1608940800,24728.5,25070.5,24500.5,24926,350605522,402565977.65
1608955200,24926,24946,24671,24792,196818248,398428228.8
1608969600,24792,25013.5,24580,24841,241660531,393604598.25
1608984000,24841,25697,24744,25639,501421061,399277561
1608998400,25639,26049.5,25589,25943,398975806,389046324.6
1609012800,25943,26880,25838,26490,603916237,373791161.1
1609027200,26490,26970,26471,26581,448329744,384576933.3
1609041600,26581,27777,26581,27630,514364512,379413693.9
1609056000,27630,28395,26999,27620,1045463424,402202559.15
1609070400,27620,27745,26606.5,27374,972202249,437136341.6
1609084800,27374,27480,26562,27068,566823318,451056640.15
1609099200,27068,27081,25848,26254,605468007,466562403.15
1609113600,26254,27325,26073,27249.5,480259005,479888596.65
1609128000,27249.5,27290,26810,26990,321362097,482866270.5
1609142400,26990,27055.5,26495.5,26835.5,339953552,489512700.25
1609156800,26835.5,27495,26702.5,26901.5,471830525,503780657.05
1609171200,26901.5,27230,26700,26988,241027377,475117258.85
1609185600,26988,27115.5,26417.5,27039.5,368340997,462412496.95
1609200000,27039.5,27073,26430,26430,266881361,460261268.1
1609214400,26430,26577.5,25887,26399.5,490405952,471305476.25
1609228800,26399.5,26900,26399.5,26860.5,375126125,472531506.4
1609243200,26860.5,27087.5,26450,26613.5,337556137,479568400.85
1609257600,26613.5,26932.5,26232.5,26919,347448709,484857809.75
1609272000,26919,27411,26810,27379.5,421271829,480850348.15
1609286400,27379.5,28260,27379.5,28079.5,632868886,492545002.15
1609300800,28079.5,28621,27767,28416,502530574,487475719
1609315200,28416,28588,27414.5,27852,644695700,497294016.8
1609329600,27852,28301.5,27586,28170,373099966,490230789.5
1609344000,28170,28921,27902,28783.5,515930690,463754152.8
1609358400,28783.5,29021,28564,28907.5,412748251,435781452.9
1609372800,28907.5,29350,28159,29042.5,600449981,437462786.05
1609387200,29042.5,29340.5,28776,29210,289692698,421674020.6
1609401600,29210,29262,28584.5,28955,347812283,415051684.5
1609416000,28955,29022,27941,28797.5,607096442,429338401.75
1609430400,28797.5,29027,28312.5,28914,276464459,426163947.1
1609444800,28914,29210,28805,28951,197788838,412461862.75
1609459200,28951,29561,28727,29346,421718115,421496399.65
1609473600,29346,29440,28872,29167,215702842,413864491.9
1609488000,29167,29507.5,28960,29406.5,278748303,414457839
1609502400,29406.5,29717,29132,29276.5,424576110,411166346.9
1609516800,29276.5,29420,28701.5,29091,337401880,409280134.65
1609531200,29091,29409.5,28958,29402.5,160714034,400438029.5
1609545600,29402.5,29547,29028.5,29410.5,262502734,396190730.75
1609560000,29410.5,29927.5,29295.5,29871.5,352175631,392735920.85
1609574400,29871.5,30000,29531,29841.5,368758693,379530411.2
