time,open,high,low,close,Plot,Plot,Volume,Volume MA
1480996800,6.81907,7.01304,6.59846,6.59846,8.14987,7.45863,0,0
1481011200,6.59846,6.6309,6.1543,6.15534,8.14987,7.45863,0,0
1481025600,6.15534,6.95806,6.15534,6.92301,8.14987,7.45863,0,0
1481040000,6.92301,7.50182,6.92301,7.26093,8.14987,7.45863,0,0
1481054400,7.26093,7.85993,7.24549,7.81634,8.14987,7.45863,0,0
1481068800,7.81634,7.86893,7.43162,7.58544,8.14987,7.45863,0,0
1481083200,7.58544,7.76289,7.53294,7.54401,7.86893,6.15534,0,0
1481097600,7.54401,7.54401,7.41642,7.50951,7.86893,6.15534,0,0
1481112000,7.50951,7.94302,7.47398,7.94302,7.86893,6.15534,0,0
1481126400,7.94302,8.54084,7.85084,8.42896,7.86893,6.15534,0,0
1481140800,8.42896,8.53468,8.38309,8.38309,7.86893,6.15534,0,0
1481155200,8.38309,8.70458,8.38148,8.58806,7.86893,6.15534,0,0
1481169600,8.58806,8.67934,8.55945,8.67158,7.86893,6.15534,0,0
1481184000,8.67158,8.86133,8.64434,8.68359,7.86893,6.15534,0,0
1481198400,8.68359,8.68359,8.44627,8.55122,7.86893,6.15534,0,0
1481212800,8.55122,8.55122,8.32778,8.36275,7.86893,6.15534,0,0
1481227200,8.36275,8.44197,8.33984,8.33984,7.86893,6.15534,0,0
1481241600,8.33984,8.33984,8.08153,8.24176,7.86893,6.15534,0,0
1481256000,8.24176,8.43006,8.2046,8.43006,8.68359,8.08153,0,0
1481270400,8.43006,8.43006,8.18077,8.18077,8.68359,8.08153,0,0
1481284800,8.18077,8.64047,8.18077,8.64047,8.68359,8.08153,0,0
1481299200,8.64047,8.64047,8.43221,8.60186,8.68359,8.08153,0,0
1481313600,8.60186,8.67409,8.50335,8.5356,8.68359,8.08153,0,0
1481328000,8.5356,8.5356,8.40865,8.478,8.68359,8.08153,0,0
1481342400,8.478,8.51156,8.46281,8.47119,8.68359,8.08153,0,0
1481356800,8.47119,8.47119,8.2921,8.32723,8.68359,8.08153,0,0
1481371200,8.32723,8.37538,8.26331,8.37538,8.68359,8.08153,0,0
1481385600,8.37538,8.37538,8.14869,8.14869,8.68359,8.08153,0,0
1481400000,8.14869,8.15572,8.05991,8.12011,8.68359,8.08153,0,0
1481414400,8.12011,8.24239,8.12011,8.21877,8.68359,8.08153,0,0
1481428800,8.21877,8.25584,8.18604,8.25584,8.68359,8.08153,0,0
1481443200,8.25584,8.25584,8.11525,8.12962,8.68359,8.08153,0,0
1481457600,8.12962,8.24437,8.12962,8.20448,8.68359,8.08153,0,0
1481472000,8.20448,8.23838,8.1783,8.1783,8.25584,8.11525,0,0
1481486400,8.1783,8.26856,8.14833,8.23037,8.26856,8.11525,0,0
1481500800,8.23037,8.27055,8.19394,8.23111,8.27055,8.11525,0,0
1481515200,8.23111,8.26812,8.22639,8.25914,8.27055,8.11525,0,0
1481529600,8.25914,8.34897,8.17711,8.34443,8.27055,8.11525,0,0
1481544000,8.34443,8.48989,8.32312,8.48508,8.27055,8.11525,0,0
1481558400,8.48508,8.48508,8.37772,8.37772,8.27055,8.11525,0,0
1481572800,8.37772,8.60633,8.36978,8.502,8.27055,8.11525,0,0
1481587200,8.502,8.53089,8.47625,8.50051,8.27055,8.11525,0,0
1481601600,8.50051,8.50051,8.44392,8.4667,8.27055,8.11525,0,0
1481616000,8.4667,8.4667,8.36947,8.36947,8.27055,8.11525,0,0
1481630400,8.36947,8.39464,8.36667,8.37016,8.27055,8.11525,0,0
1481644800,8.37016,8.45857,8.36664,8.45744,8.53089,8.36664,0,0
1481659200,8.45744,8.45907,8.40055,8.40055,8.53089,8.36664,0,0
1481673600,8.40055,8.51775,8.40055,8.44741,8.53089,8.36664,0,0
1481688000,8.44741,8.47755,8.42488,8.44096,8.53089,8.36664,0,0
1481702400,8.44096,8.44096,8.36897,8.37978,8.53089,8.36664,0,0
1481716800,8.37978,8.39143,8.35273,8.37149,8.53089,8.36664,0,0
1481731200,8.37149,8.38271,8.33608,8.35703,8.53089,8.36664,0,0
1481745600,8.35703,8.36415,8.26646,8.27026,8.53089,8.36664,0,0
1481760000,8.27026,8.27026,8.10919,8.20195,8.53089,8.36664,0,0
1481774400,8.20195,8.21204,8.11321,8.11321,8.53089,8.36664,0,0
1481788800,8.11321,8.11321,7.86665,7.86665,8.53089,8.36664,0,0
1481803200,7.86665,8.00419,7.86665,8.00419,8.53089,8.36664,0,0
1481817600,8.00419,8.00419,7.80814,7.83841,8.53089,8.36664,0,0
1481832000,7.83841,7.83841,7.77172,7.7933,8.53089,8.36664,0,0
1481846400,7.7933,7.93438,7.7933,7.93438,8.53089,8.36664,0,0
1481860800,7.93438,7.93438,7.8394,7.8394,8.53089,8.36664,0,0
1481875200,7.8394,7.88297,7.83617,7.8582,8.53089,8.36664,0,0
1481889600,7.8582,7.89594,7.81217,7.82889,8.53089,8.36664,0,0
1481904000,7.82889,7.85045,7.8183,7.85045,7.93438,7.7933,0,0
1481918400,7.85045,7.86503,7.83639,7.84611,7.93438,7.7933,0,0
1481932800,7.84611,7.87688,7.80454,7.80682,7.93438,7.7933,0,0
1481947200,7.80682,7.80682,7.69966,7.69966,7.93438,7.7933,0,0
1481961600,7.69966,7.69966,7.55651,7.60973,7.93438,7.7933,0,0
1481976000,7.60973,7.64959,7.56623,7.56623,7.93438,7.7933,0,0
1481990400,7.56623,7.64138,7.55027,7.60178,7.93438,7.7933,0,0
1482004800,7.60178,7.83567,7.60178,7.83567,7.93438,7.7933,0,0
1482019200,7.83567,7.91213,7.81112,7.91213,7.93438,7.7933,0,0
1482033600,7.91213,7.92926,7.8222,7.8222,7.93438,7.7933,0,0
1482048000,7.8222,7.8222,7.72443,7.76359,7.93438,7.7933,0,0
1482062400,7.76359,7.92169,7.76032,7.92169,7.92926,7.60178,0,0
1482076800,7.92169,7.92169,7.85903,7.88101,7.92926,7.60178,0,0
1482091200,7.88101,7.91322,7.87475,7.87475,7.92926,7.60178,0,0
1482105600,7.87475,7.87475,7.78453,7.79467,7.92926,7.60178,0,0
1482120000,7.79467,7.79467,7.75096,7.75096,7.92926,7.60178,0,0
1482134400,7.75096,7.77483,7.70074,7.7262,7.92926,7.60178,0,0
1482148800,7.7262,7.75925,7.7262,7.74084,7.92926,7.60178,0,0
1482163200,7.74084,7.75879,7.73989,7.74959,7.92926,7.60178,0,0
1482177600,7.74959,7.74959,7.6335,7.6335,7.92926,7.60178,0,0
1482192000,7.6335,7.65948,7.59684,7.62524,7.92926,7.60178,0,0
1482206400,7.62524,7.64065,7.60463,7.64065,7.92926,7.60178,0,0
1482220800,7.64065,7.74384,7.64065,7.74384,7.92926,7.60178,0,0
1482235200,7.74384,7.7459,7.67794,7.67794,7.92926,7.60178,0,0
1482249600,7.67794,7.68106,7.60549,7.6101,7.92926,7.60178,0,0
1482264000,7.6101,7.64153,7.58631,7.64153,7.92926,7.60178,0,0
1482278400,7.64153,7.72253,7.64153,7.68008,7.92926,7.60178,0,0
1482292800,7.68008,7.69924,7.66857,7.69002,7.92926,7.60178,0,0
1482307200,7.69002,7.71581,7.68673,7.69288,7.92926,7.60178,0,0
1482321600,7.69288,7.9436,7.67673,7.91166,7.92926,7.60178,0,0
1482336000,7.91166,7.93073,7.80442,7.80442,7.92926,7.60178,0,0
1482350400,7.80442,7.91455,7.7906,7.8928,7.92926,7.60178,0,0
1482364800,7.8928,7.90435,7.63558,7.64344,7.92926,7.60178,0,0
1482379200,7.64344,7.65842,7.62176,7.65248,7.92926,7.60178,0,0
1482393600,7.65248,7.71335,7.54104,7.59528,7.92926,7.60178,0,0
1482408000,7.59528,7.63712,7.55259,7.6171,7.92926,7.60178,0,0
1482422400,7.6171,7.79903,7.6171,7.70355,7.92926,7.60178,0,0
1482436800,7.70355,7.74163,7.63393,7.63393,7.92926,7.60178,0,0
1482451200,7.63393,7.63393,7.53233,7.58831,7.92926,7.60178,0,0
1482465600,7.58831,7.66821,7.57095,7.57095,7.92926,7.60178,0,0
1482480000,7.57095,7.57095,7.20176,7.20176,7.92926,7.60178,0,0
1482494400,7.20176,7.32231,7.20176,7.32231,7.92926,7.60178,0,0
1482508800,7.32231,7.43888,7.29464,7.30253,7.92926,7.60178,0,0
1482523200,7.30253,7.30253,7.21857,7.21998,7.92926,7.60178,0,0
1482537600,7.21998,7.29051,7.19327,7.24438,7.92926,7.60178,0,0
1482552000,7.24438,7.32435,7.24265,7.31952,7.92926,7.60178,0,0
1482566400,7.31952,7.39665,7.312,7.34291,7.92926,7.60178,0,0
1482580800,7.34291,7.38742,7.33571,7.34831,7.92926,7.60178,0,0
1482595200,7.34831,7.36695,7.32465,7.32465,7.92926,7.60178,0,0
1482609600,7.32465,7.34863,7.28089,7.28089,7.39665,7.24265,0,0
1482624000,7.28089,7.34166,7.25991,7.2759,7.39665,7.24265,0,0
1482638400,7.2759,7.31509,7.2759,7.30418,7.39665,7.24265,0,0
1482652800,7.30418,7.31004,7.24712,7.29938,7.39665,7.24265,0,0
1482667200,7.29938,7.30588,7.21814,7.26938,7.39665,7.21814,0,0
1482681600,7.26938,7.27996,7.2246,7.24438,7.39665,7.21814,0,0
1482696000,7.24438,7.2512,7.20784,7.2141,7.39665,7.20784,0,0
1482710400,7.2141,7.32561,7.12218,7.29432,7.39665,7.20784,0,0
1482724800,7.29432,7.30839,7.27092,7.30839,7.39665,7.20784,0,0
1482739200,7.30839,7.32867,7.29695,7.31922,7.39665,7.20784,0,0
1482753600,7.31922,7.33382,7.25303,7.26925,7.39665,7.20784,0,0
1482768000,7.26925,7.28262,7.2136,7.28262,7.39665,7.20784,0,0
1482782400,7.28262,7.28391,7.25359,7.27828,7.33382,7.2136,0,0
1482796800,7.27828,7.3125,7.27828,7.30079,7.33382,7.2136,0,0
1482811200,7.30079,7.31053,7.23247,7.25145,7.33382,7.2136,0,0
1482825600,7.25145,7.25872,7.23407,7.23407,7.33382,7.2136,0,0
1482840000,7.23407,7.24355,7.18551,7.22015,7.33382,7.18551,0,0
1482854400,7.22015,7.28349,7.16544,7.16544,7.33382,7.16544,0,0
1482868800,7.16544,7.203,7.09614,7.17088,7.33382,7.16544,0,0
1482883200,7.17088,7.18727,7.08863,7.15555,7.33382,7.16544,0,0
1482897600,7.15555,7.24366,7.15112,7.19159,7.33382,7.16544,0,0
1482912000,7.19159,7.19159,7.12985,7.12985,7.33382,7.16544,0,0
1482926400,7.12985,7.22543,7.10036,7.22543,7.33382,7.16544,0,0
1482940800,7.22543,7.3592,7.22543,7.3592,7.33382,7.16544,0,0
1482955200,7.3592,7.60912,7.3592,7.56664,7.33382,7.16544,0,0
1482969600,7.56664,8.10369,7.56664,8.10369,7.33382,7.16544,0,0
1482984000,8.10369,8.18542,8.00227,8.05171,7.33382,7.16544,0,0
1482998400,8.05171,8.39489,8.05171,8.29468,7.33382,7.16544,0,0
1483012800,8.29468,8.32474,8.13684,8.32474,7.33382,7.16544,0,0
1483027200,8.32474,8.49891,8.31141,8.34679,7.33382,7.16544,0,0
1483041600,8.34679,8.38619,8.21465,8.27017,7.33382,7.16544,0,0
1483056000,8.27017,8.45357,8.2629,8.43243,7.33382,7.16544,0,0
1483070400,8.43243,8.46561,8.36411,8.45162,7.33382,7.16544,0,0
1483084800,8.45162,8.45933,8.15832,8.15832,7.33382,7.16544,0,0
1483099200,8.15832,8.16811,8.0801,8.13673,8.46561,8.0801,0,0
1483113600,8.13673,8.20388,8.10861,8.20388,8.46561,8.0801,0,0
1483128000,8.20388,8.21534,8.15605,8.1654,8.46561,8.0801,0,0
1483142400,8.1654,8.1654,8.06132,8.06132,8.46561,8.0801,0,0
1483156800,8.06132,8.06132,7.97466,7.98654,8.46561,8.0801,0,0
1483171200,7.98654,8.00231,7.93047,7.98579,8.46561,8.0801,0,0
1483185600,7.98579,7.99574,7.95313,7.99574,8.46561,8.0801,0,0
1483200000,7.99574,7.99574,7.92088,7.92088,8.46561,8.0801,0,0
1483214400,7.92088,7.96045,7.92088,7.96045,8.46561,8.0801,0,0
1483228800,7.96045,8.46087,7.96045,8.46087,8.46561,8.0801,0,0
1483243200,8.46087,8.46087,8.26998,8.33926,8.46561,8.0801,0,0
1483257600,8.33926,8.33926,8.13484,8.20088,8.46561,8.0801,0,0
1483272000,8.20088,8.26159,8.16351,8.23977,8.46087,7.92088,0,0
1483286400,8.23977,8.34126,8.22764,8.26907,8.46087,7.92088,0,0
1483300800,8.26907,8.27269,8.0774,8.15569,8.46087,7.92088,0,0
1483315200,8.15569,8.17257,8.11059,8.17041,8.46087,7.92088,0,0
1483329600,8.17041,8.17041,8.09555,8.1681,8.46087,7.92088,0,0
1483344000,8.1681,8.18269,8.14564,8.14564,8.46087,7.92088,0,0
1483358400,8.14564,8.23634,8.10229,8.23634,8.46087,7.92088,0,0
1483372800,8.23634,8.43633,8.23634,8.35401,8.46087,7.92088,0,0
1483387200,8.35401,8.41717,8.34382,8.3658,8.46087,7.92088,0,0
1483401600,8.3658,8.3993,8.31805,8.3993,8.46087,7.92088,0,0
1483416000,8.3993,8.58126,8.3993,8.58126,8.46087,7.92088,0,0
1483430400,8.58126,8.63479,8.55603,8.63479,8.46087,7.92088,0,0
1483444800,8.63479,9.41901,8.60862,9.41901,8.46087,7.92088,0,0
1483459200,9.41901,9.97465,9.35417,9.97465,8.46087,7.92088,0,0
1483473600,9.97465,9.98542,9.63532,9.78096,8.46087,7.92088,0,0
1483488000,9.78096,10.509,9.6825,10.509,8.46087,7.92088,0,0
1483502400,10.509,10.5191,10.4159,10.4886,8.46087,7.92088,0,0
1483516800,10.4886,10.8175,10.4886,10.7783,8.46087,7.92088,0,0
1483531200,10.7783,10.9087,10.5988,10.8366,8.46087,7.92088,0,0
1483545600,10.8366,10.9723,10.7574,10.9723,8.46087,7.92088,0,0
1483560000,10.9723,11.2331,10.9273,11.2331,8.46087,7.92088,0,0
1483574400,11.2331,11.8088,11.2331,11.7649,8.46087,7.92088,0,0
1483588800,11.7649,11.8695,11.7271,11.7334,8.46087,7.92088,0,0
1483603200,11.7334,11.7858,10.589,10.8877,8.46087,7.92088,0,0
1483617600,10.8877,10.8974,9.60333,10.0996,8.46087,7.92088,0,0
1483632000,10.0996,10.2964,9.84,10.1189,8.46087,7.92088,0,0
1483646400,10.1189,10.4483,10.1189,10.391,8.46087,7.92088,0,0
1483660800,10.391,10.619,9.9893,10.0013,8.46087,7.92088,0,0
1483675200,10.0013,10.5438,10.0013,10.5438,8.46087,7.92088,0,0
1483689600,10.5438,10.581,10.0154,10.0154,10.619,9.84,0,0
1483704000,10.0154,10.2817,9.70457,10.2817,10.619,9.70457,0,0
1483718400,10.2817,10.3753,10.1153,10.3753,10.619,9.70457,0,0
1483732800,10.3753,10.4474,10.281,10.2934,10.619,9.70457,0,0
1483747200,10.2934,10.2934,9.71521,9.71521,10.619,9.70457,0,0
1483761600,9.71521,9.74891,9.63742,9.64577,10.619,9.63742,0,0
1483776000,9.64577,10.0818,9.64577,10.0226,10.619,9.63742,0,0
1483790400,10.0226,10.1292,9.98644,10.0519,10.619,9.63742,0,0
1483804800,10.0519,10.0833,9.92647,9.92647,10.619,9.63742,0,0
1483819200,9.92647,9.95502,9.62587,9.86866,10.619,9.62587,0,0
1483833600,9.86866,10.0005,9.84044,9.97039,10.619,9.62587,0,0
1483848000,9.97039,10.0651,9.92542,9.92542,10.619,9.62587,0,0
1483862400,9.92542,10.1097,9.88529,10.1097,10.619,9.62587,0,0
1483876800,10.1097,10.1582,10.0552,10.1201,10.619,9.62587,0,0
1483891200,10.1201,10.1952,10.0852,10.0915,10.619,9.62587,0,0
1483905600,10.0915,10.3948,10.0915,10.2843,10.619,9.62587,0,0
1483920000,10.2843,10.4471,10.2642,10.3083,10.619,9.62587,0,0
1483934400,10.3083,10.3727,10.3083,10.3084,10.619,9.62587,0,0
1483948800,10.3084,10.7508,10.3084,10.7011,10.619,9.62587,0,0
1483963200,10.7011,10.7838,10.6027,10.7122,10.619,9.62587,0,0
1483977600,10.7122,10.7122,10.4056,10.4056,10.619,9.62587,0,0
1483992000,10.4056,10.4691,10.1679,10.3116,10.619,9.62587,0,0
1484006400,10.3116,10.4506,10.3116,10.4028,10.619,9.62587,0,0
1484020800,10.4028,10.4641,10.3655,10.3655,10.619,9.62587,0,0
1484035200,10.3655,10.4185,10.2989,10.4185,10.7122,10.1679,0,0
1484049600,10.4185,10.6487,10.4185,10.6211,10.7122,10.1679,0,0
1484064000,10.6211,10.686,10.5418,10.686,10.7122,10.1679,0,0
1484078400,10.686,10.686,10.5849,10.5849,10.7122,10.1679,0,0
1484092800,10.5849,10.6359,10.56,10.6296,10.7122,10.1679,0,0
1484107200,10.6296,10.6636,10.623,10.6241,10.7122,10.1679,0,0
1484121600,10.6241,10.6362,10.1598,10.1598,10.7122,10.1679,0,0
1484136000,10.1598,10.1598,9.90568,9.92186,10.7122,10.1679,0,0
1484150400,9.92186,9.92186,9.46532,9.62263,10.7122,10.1679,0,0
1484164800,9.62263,9.73912,9.62153,9.73912,10.7122,10.1679,0,0
1484179200,9.73912,9.73912,9.60577,9.60577,10.7122,10.1679,0,0
1484193600,9.60577,9.60577,9.36101,9.36101,10.7122,10.1679,0,0
1484208000,9.36101,9.36101,9.24513,9.31042,10.7122,10.1679,0,0
1484222400,9.31042,9.67943,9.31042,9.67943,10.7122,10.1679,0,0
1484236800,9.67943,9.92476,9.67943,9.92476,10.7122,10.1679,0,0
1484251200,9.92476,10.084,9.91061,9.91061,10.7122,10.1679,0,0
1484265600,9.91061,9.91061,9.74882,9.74882,10.7122,10.1679,0,0
1484280000,9.74882,9.74882,9.57034,9.66912,10.084,9.31042,0,0
1484294400,9.66912,9.78576,9.66912,9.76588,10.084,9.31042,0,0
1484308800,9.76588,9.78663,9.6995,9.78377,10.084,9.31042,0,0
1484323200,9.78377,9.78377,9.66658,9.66658,10.084,9.31042,0,0
1484337600,9.66658,9.80102,9.62352,9.78238,10.084,9.31042,0,0
1484352000,9.78238,9.81477,9.71792,9.71972,10.084,9.31042,0,0
1484366400,9.71972,9.72175,9.67311,9.67798,10.084,9.31042,0,0
1484380800,9.67798,9.7297,9.66611,9.7223,10.084,9.31042,0,0
1484395200,9.7223,9.73372,9.63346,9.63955,10.084,9.31042,0,0
1484409600,9.63955,9.67991,9.63955,9.67991,10.084,9.31042,0,0
1484424000,9.67991,9.89084,9.67991,9.79419,10.084,9.31042,0,0
1484438400,9.79419,9.88084,9.77409,9.88084,10.084,9.31042,0,0
1484452800,9.88084,9.93273,9.8661,9.92624,10.084,9.31042,0,0
1484467200,9.92624,9.99448,9.90712,9.98654,10.084,9.31042,0,0
1484481600,9.98654,9.98654,9.89698,9.89698,10.084,9.31042,0,0
1484496000,9.89698,9.90317,9.86096,9.90111,10.084,9.31042,0,0
1484510400,9.90111,9.93406,9.89459,9.93406,10.084,9.31042,0,0
1484524800,9.93406,9.93406,9.783,9.83903,10.084,9.31042,0,0
1484539200,9.83903,9.84827,9.76937,9.79531,10.084,9.31042,0,0
1484553600,9.79531,9.82984,9.73264,9.73264,10.084,9.31042,0,0
1484568000,9.73264,9.786,9.71327,9.786,10.084,9.31042,0,0
1484582400,9.786,9.786,9.73373,9.73373,10.084,9.31042,0,0
1484596800,9.73373,9.74447,9.62559,9.64445,10.084,9.31042,0,0
1484611200,9.64445,9.71223,9.62438,9.71223,10.084,9.31042,0,0
1484625600,9.71223,9.78605,9.69118,9.78605,10.084,9.31042,0,0
1484640000,9.78605,9.89511,9.78605,9.89511,10.084,9.31042,0,0
1484654400,9.89511,10.0982,9.87466,10.0982,10.084,9.31042,0,0
1484668800,10.0982,10.5553,10.0982,10.5553,10.084,9.31042,0,0
1484683200,10.5553,10.5991,10.1732,10.3037,10.084,9.31042,0,0
1484697600,10.3037,10.4974,10.1926,10.2631,10.084,9.31042,0,0
1484712000,10.2631,10.386,10.2631,10.3689,10.084,9.31042,0,0
1484726400,10.3689,10.3689,10.2606,10.3387,10.084,9.31042,0,0
1484740800,10.3387,10.357,9.97363,10.163,10.084,9.31042,0,0
1484755200,10.163,10.292,10.163,10.2279,10.4974,9.97363,0,0
1484769600,10.2279,10.2279,10.1288,10.209,10.4974,9.97363,0,0
1484784000,10.209,10.293,10.2047,10.2462,10.4974,9.97363,0,0
1484798400,10.2462,10.2748,10.2101,10.2748,10.4974,9.97363,0,0
1484812800,10.2748,10.2891,10.1911,10.1911,10.4974,9.97363,0,0
1484827200,10.1911,10.2606,10.1911,10.2584,10.4974,9.97363,0,0
1484841600,10.2584,10.422,10.2584,10.3877,10.4974,9.97363,0,0
1484856000,10.3877,10.4328,10.3691,10.3825,10.4974,9.97363,0,0
1484870400,10.3825,10.3972,10.3624,10.3773,10.4974,9.97363,0,0
1484884800,10.3773,10.7395,10.3618,10.7375,10.4974,9.97363,0,0
1484899200,10.7375,10.7375,10.5653,10.5653,10.4974,9.97363,0,0
1484913600,10.5653,10.6071,10.5128,10.6071,10.4974,9.97363,0,0
1484928000,10.6071,10.6245,10.575,10.6211,10.4974,9.97363,0,0
1484942400,10.6211,10.6332,10.6077,10.6177,10.4974,9.97363,0,0
1484956800,10.6177,10.7119,10.6177,10.7085,10.7375,10.5128,0,0
1484971200,10.7085,10.7085,10.5964,10.6079,10.7375,10.5128,0,0
1484985600,10.6079,10.6772,10.5859,10.6772,10.7375,10.5128,0,0
1485000000,10.6772,10.9664,10.6772,10.8843,10.7375,10.5128,0,0
1485014400,10.8843,10.9297,10.8532,10.9094,10.7375,10.5128,0,0
1485028800,10.9094,10.936,10.9003,10.9322,10.7375,10.5128,0,0
1485043200,10.9322,10.9322,10.9003,10.9157,10.7375,10.5128,0,0
1485057600,10.9157,10.9618,10.909,10.9326,10.7375,10.5128,0,0
1485072000,10.9326,10.9408,10.8125,10.8847,10.9618,10.8125,0,0
1485086400,10.8847,10.8847,10.6058,10.7501,10.9618,10.6058,0,0
1485100800,10.7501,10.7564,10.7344,10.7344,10.9618,10.6058,0,0
1485115200,10.7344,10.7873,10.7247,10.7247,10.9618,10.6058,0,0
1485129600,10.7247,10.729,10.7061,10.7061,10.9618,10.6058,0,0
1485144000,10.7061,10.7566,10.6808,10.7566,10.9618,10.6058,0,0
1485158400,10.7566,10.8166,10.7566,10.8018,10.9618,10.6058,0,0
1485172800,10.8018,10.8328,10.7685,10.8037,10.9618,10.6058,0,0
1485187200,10.8037,10.8037,10.6875,10.7366,10.9618,10.6058,0,0
1485201600,10.7366,10.8143,10.7321,10.8143,10.9618,10.6058,0,0
1485216000,10.8143,10.8208,10.6591,10.7035,10.9618,10.6058,0,0
1485230400,10.7035,10.7627,10.6976,10.7045,10.9618,10.6058,0,0
1485244800,10.7045,10.7045,10.6134,10.6134,10.9618,10.6058,0,0
1485259200,10.6134,10.6464,10.5875,10.6006,10.9618,10.6058,0,0
1485273600,10.6006,10.6597,10.6006,10.6542,10.9618,10.6058,0,0
1485288000,10.6542,10.6732,10.5845,10.6146,10.9618,10.6058,0,0
1485302400,10.6146,10.6325,10.5778,10.5849,10.9618,10.6058,0,0
1485316800,10.5849,10.5993,10.5509,10.5509,10.9618,10.6058,0,0
1485331200,10.5509,10.5521,10.4903,10.4903,10.9618,10.6058,0,0
1485345600,10.4903,10.5643,10.4903,10.5304,10.9618,10.6058,0,0
1485360000,10.5304,10.5754,10.5241,10.5582,10.9618,10.6058,0,0
1485374400,10.5582,10.5796,10.5473,10.5675,10.9618,10.6058,0,0
1485388800,10.5675,10.6353,10.5603,10.6094,10.9618,10.6058,0,0
1485403200,10.6094,10.6094,10.5437,10.573,10.6353,10.4903,0,0
1485417600,10.573,10.6406,10.573,10.6406,10.6406,10.4903,0,0
1485432000,10.6406,10.6406,10.5461,10.573,10.6406,10.4903,0,0
1485446400,10.573,10.5997,10.5372,10.5372,10.6406,10.4903,0,0
1485460800,10.5372,10.665,10.5265,10.665,10.6406,10.4903,0,0
1485475200,10.665,10.665,10.4844,10.5101,10.6406,10.4903,0,0
1485489600,10.5101,10.5145,10.4726,10.5116,10.6406,10.4903,0,0
1485504000,10.5116,10.5412,10.5039,10.5296,10.6406,10.4903,0,0
1485518400,10.5296,10.5441,10.5165,10.5303,10.6406,10.4903,0,0
1485532800,10.5303,10.5382,10.4944,10.5215,10.6406,10.4903,0,0
1485547200,10.5215,10.553,10.5183,10.5285,10.6406,10.4903,0,0
1485561600,10.5285,10.5533,10.5285,10.5359,10.5533,10.4944,0,0
1485576000,10.5359,10.5747,10.5359,10.5747,10.5747,10.4944,0,0
1485590400,10.5747,10.578,10.5621,10.5621,10.578,10.4944,0,0
1485604800,10.5621,10.5691,10.5125,10.5125,10.578,10.4944,0,0
1485619200,10.5125,10.524,10.5065,10.514,10.578,10.4944,0,0
1485633600,10.514,10.571,10.448,10.5704,10.578,10.4944,0,0
1485648000,10.5704,10.5704,10.5319,10.5545,10.578,10.4944,0,0
1485662400,10.5545,10.5545,10.5238,10.5384,10.578,10.4944,0,0
1485676800,10.5384,10.5416,10.5082,10.532,10.578,10.4944,0,0
1485691200,10.532,10.5342,10.4995,10.4995,10.578,10.4944,0,0
1485705600,10.4995,10.5087,10.4721,10.4721,10.5704,10.4721,0,0
1485720000,10.4721,10.4912,10.4586,10.4912,10.5704,10.4586,0,0
1485734400,10.4912,10.5038,10.4826,10.4846,10.5704,10.4586,0,0
1485748800,10.4846,10.5007,10.4843,10.4963,10.5704,10.4586,0,0
1485763200,10.4963,10.5146,10.4785,10.4995,10.5704,10.4586,0,0
1485777600,10.4995,10.5064,10.4954,10.4998,10.5704,10.4586,0,0
1485792000,10.4998,10.5797,10.4998,10.5792,10.5704,10.4586,0,0
1485806400,10.5792,10.6762,10.5744,10.5744,10.5704,10.4586,0,0
1485820800,10.5744,10.5842,10.5717,10.5723,10.5704,10.4586,0,0
1485835200,10.5723,10.6007,10.5506,10.6007,10.5704,10.4586,0,0
1485849600,10.6007,10.6218,10.5809,10.5922,10.5704,10.4586,0,0
1485864000,10.5922,10.6471,10.5679,10.6471,10.5704,10.4586,0,0
1485878400,10.6471,10.7442,10.6299,10.7442,10.5704,10.4586,0,0
1485892800,10.7442,10.7461,10.7096,10.7186,10.5704,10.4586,0,0
1485907200,10.7186,10.8236,10.7186,10.8232,10.5704,10.4586,0,0
1485921600,10.8232,10.829,10.7875,10.7967,10.5704,10.4586,0,0
1485936000,10.7967,10.8315,10.7415,10.8315,10.5704,10.4586,0,0
1485950400,10.8315,10.8458,10.5905,10.6209,10.5704,10.4586,0,0
1485964800,10.6209,10.7229,10.5689,10.7229,10.5704,10.4586,0,0
1485979200,10.7229,10.7906,10.7154,10.7319,10.5704,10.4586,0,0
1485993600,10.7319,10.7564,10.6853,10.6878,10.5704,10.4586,0,0
1486008000,10.6878,10.6878,10.6453,10.6784,10.5704,10.4586,0,0
1486022400,10.6784,10.6846,10.6363,10.6461,10.7906,10.5689,0,0
1486036800,10.6461,10.7023,10.6461,10.6789,10.7906,10.5689,0,0
1486051200,10.6789,10.8106,10.6723,10.8106,10.8106,10.5689,0,0
1486065600,10.8106,10.8834,10.8106,10.8428,10.8106,10.5689,0,0
1486080000,10.8428,10.8723,10.8162,10.8617,10.8106,10.5689,0,0
1486094400,10.8617,10.9004,10.7826,10.9004,10.8106,10.5689,0,0
1486108800,10.9004,10.9101,10.7928,10.7985,10.8106,10.5689,0,0
1486123200,10.7985,10.8984,10.7824,10.8681,10.8106,10.5689,0,0
1486137600,10.8681,10.9952,10.8681,10.9952,10.8106,10.5689,0,0
1486152000,10.9952,11.0872,10.9952,11.0872,10.8106,10.5689,0,0
1486166400,11.0872,11.373,11.0872,11.373,10.8106,10.5689,0,0
1486180800,11.373,11.4459,11.2961,11.3356,10.8106,10.5689,0,0
